Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month,Document_ID,File_Type,Upload_Timestamp,Chat_Log,Compliance_Flag_Probability,Flag_Confidence_Score,Workflow_Status
1813,Usman Nadeem,29,8922,19733,4.9,Yes,FALSE,FALSE,FALSE,,March,519229,PDF,2024-01-02 06:12:00,Client discussed privacy concerns,0.85,0.85,Reviewed
1814,Fatima Malik,19,9997,17892,4.5,No,TRUE,FALSE,FALSE,Low Working Days,January,188801,Excel,2024-01-02 06:13:00,General inquiry,0.66,0.89,Reviewed
1815,Aisha Chaudhry,18,12032,8652,2.9,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",March,144698,Word,2024-01-02 06:14:00,Request for policy exception,0.64,0.91,Reviewed
1816,Bilal Tariq,25,5992,14473,3.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,657382,Word,2024-01-02 06:15:00,Client discussed privacy concerns,0.74,0.71,Reviewed
1817,Aisha Tariq,24,13112,13247,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,746254,Excel,2024-01-02 06:16:00,Client discussed privacy concerns,0.59,0.85,Resolved
1818,Usman Chaudhry,29,10287,20925,4.9,Yes,FALSE,FALSE,FALSE,,July,386023,Word,2024-01-02 06:17:00,Request for policy exception,0.8,0.77,Flagged
1819,Zain Raza,16,15578,6161,2.5,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",November,242673,PDF,2024-01-02 06:18:00,General inquiry,0.84,0.76,Flagged
1820,Sara Nadeem,17,7240,18588,3.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,137126,Word,2024-01-02 06:19:00,Request for policy exception,0.99,0.73,Reviewed
1821,Aisha Butt,21,6476,16061,4.2,Yes,FALSE,FALSE,FALSE,,March,497394,Excel,2024-01-02 06:20:00,Client discussed privacy concerns,0.86,0.74,Flagged
1822,Fatima Raza,21,11426,10041,4.9,Yes,FALSE,FALSE,FALSE,,December,679409,Excel,2024-01-02 06:21:00,Client discussed privacy concerns,0.86,0.89,Resolved
1823,Ali Javed,26,16599,16673,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,605785,PDF,2024-01-02 06:22:00,General inquiry,0.74,0.74,Flagged
1824,Hassan Iqbal,18,5389,5560,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",June,718241,PDF,2024-01-02 06:23:00,Client discussed privacy concerns,0.78,0.76,Reviewed
1825,Maira Sheikh,19,5999,15954,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",November,919048,PDF,2024-01-02 06:24:00,General inquiry,0.64,0.86,Flagged
1826,Ahmed Raza,19,17812,21548,2.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,956963,PDF,2024-01-02 06:25:00,Client discussed privacy concerns,0.72,0.73,Reviewed
1827,Maira Khan,20,6855,19078,3.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,574666,Word,2024-01-02 06:26:00,Client discussed privacy concerns,0.73,0.99,Resolved
1828,Ali Butt,30,13125,9419,4.0,No,FALSE,TRUE,FALSE,Target Not Met,July,243207,PDF,2024-01-02 06:27:00,General inquiry,0.98,0.83,Reviewed
1829,Aisha Butt,28,18794,6722,3.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",November,857970,Excel,2024-01-02 06:28:00,General inquiry,0.89,0.79,Resolved
1830,Aisha Raza,23,13850,14550,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,498326,Excel,2024-01-02 06:29:00,Client discussed privacy concerns,0.81,0.84,Flagged
1831,Fatima Iqbal,16,7763,20854,2.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,228636,Word,2024-01-02 06:30:00,Client discussed privacy concerns,0.74,0.77,Reviewed
1832,Hassan Tariq,19,8663,5468,2.6,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,514768,Word,2024-01-02 06:31:00,General inquiry,0.95,0.91,Reviewed
1833,Fatima Khan,26,9986,4808,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,445644,Word,2024-01-02 06:32:00,Client discussed privacy concerns,0.98,0.77,Resolved
1834,Zain Iqbal,17,6481,10719,4.4,No,TRUE,FALSE,FALSE,Low Working Days,February,582721,PDF,2024-01-02 06:33:00,Request for policy exception,0.91,0.96,Resolved
1835,Sara Chaudhry,18,12256,20363,2.5,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,834644,PDF,2024-01-02 06:34:00,General inquiry,0.56,0.74,Resolved
1836,Usman Tariq,24,8731,14591,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,264411,Word,2024-01-02 06:35:00,Client discussed privacy concerns,0.55,0.85,Resolved
1837,Usman Sheikh,20,12262,9073,3.2,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",October,793717,Word,2024-01-02 06:36:00,Client discussed privacy concerns,0.79,0.85,Resolved
1838,Maira Sheikh,26,5451,12012,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,572879,PDF,2024-01-02 06:37:00,Request for policy exception,0.64,0.8,Reviewed
1839,Fatima Raza,22,15667,17892,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,721757,Word,2024-01-02 06:38:00,Request for policy exception,0.84,0.88,Reviewed
1840,Ahmed Butt,15,16414,12249,4.5,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",July,820263,Excel,2024-01-02 06:39:00,General inquiry,0.54,0.79,Reviewed
1841,Bilal Malik,24,14729,21513,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,917368,Excel,2024-01-02 06:40:00,Client discussed privacy concerns,0.77,0.71,Reviewed
1842,Usman Malik,28,8093,19147,4.1,Yes,FALSE,FALSE,FALSE,,February,904850,Word,2024-01-02 06:41:00,Client discussed privacy concerns,0.55,0.87,Flagged
1843,Bilal Khan,22,5882,21737,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,677804,PDF,2024-01-02 06:42:00,General inquiry,0.95,0.91,Resolved
1844,Hassan Butt,25,9408,4767,2.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,939202,Word,2024-01-02 06:43:00,Client discussed privacy concerns,0.56,0.93,Resolved
1845,Bilal Khan,28,9068,7895,4.8,Yes,FALSE,FALSE,FALSE,,August,289716,Excel,2024-01-02 06:44:00,General inquiry,0.6,0.8,Resolved
1846,Bilal Iqbal,21,18127,14200,2.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",June,710759,Excel,2024-01-02 06:45:00,Request for policy exception,0.56,0.74,Flagged
1847,Ali Tariq,30,15758,11329,3.9,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",July,471011,PDF,2024-01-02 06:46:00,Request for policy exception,0.67,0.76,Reviewed
1848,Sara Sheikh,30,8277,19332,2.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,374056,Excel,2024-01-02 06:47:00,General inquiry,0.51,0.84,Reviewed
1849,Sara Khan,15,13566,18621,3.5,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,849458,Excel,2024-01-02 06:48:00,Client discussed privacy concerns,0.66,0.84,Flagged
1850,Ali Chaudhry,16,17738,15334,4.4,No,TRUE,FALSE,FALSE,Low Working Days,June,881659,Excel,2024-01-02 06:49:00,General inquiry,0.86,0.88,Reviewed
1851,Maira Nadeem,17,16889,4885,4.6,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",April,927270,Word,2024-01-02 06:50:00,Request for policy exception,0.51,0.89,Reviewed
1852,Ali Sheikh,15,12951,11734,4.5,No,TRUE,FALSE,FALSE,Low Working Days,September,367044,PDF,2024-01-02 06:51:00,Client discussed privacy concerns,0.81,0.75,Resolved
1853,Fatima Malik,28,16254,7906,3.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",July,372523,Word,2024-01-02 06:52:00,General inquiry,0.69,0.95,Flagged
1854,Zain Sheikh,23,9690,8492,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,610589,PDF,2024-01-02 06:53:00,Request for policy exception,0.81,0.99,Reviewed
1855,Ali Khan,22,16442,13730,4.0,Yes,FALSE,FALSE,FALSE,,July,676540,Word,2024-01-02 06:54:00,Client discussed privacy concerns,0.59,0.95,Flagged
1856,Aisha Iqbal,16,18521,6073,4.1,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",December,194276,PDF,2024-01-02 06:55:00,General inquiry,0.81,0.79,Reviewed
1857,Fatima Khan,27,9595,20696,2.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,185267,Excel,2024-01-02 06:56:00,Request for policy exception,0.65,0.99,Reviewed
1858,Zain Malik,23,9559,10269,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,154819,PDF,2024-01-02 06:57:00,Client discussed privacy concerns,0.58,0.71,Resolved
1859,Sara Tariq,21,12291,21194,4.5,Yes,FALSE,FALSE,FALSE,,May,505936,PDF,2024-01-02 06:58:00,Client discussed privacy concerns,0.89,0.89,Resolved
1860,Zain Tariq,23,13160,10841,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,851310,Word,2024-01-02 06:59:00,Client discussed privacy concerns,0.82,0.92,Reviewed
1861,Bilal Iqbal,20,5112,14955,2.9,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,362695,Excel,2024-01-02 07:00:00,Request for policy exception,0.71,0.79,Resolved
1862,Zain Nadeem,20,10131,6032,4.6,No,FALSE,TRUE,FALSE,Target Not Met,August,500412,PDF,2024-01-02 07:01:00,Client discussed privacy concerns,0.67,0.75,Reviewed
1863,Usman Nadeem,25,8197,13699,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,830283,PDF,2024-01-02 07:02:00,General inquiry,0.5,0.72,Reviewed
1864,Ahmed Malik,28,15570,16737,2.6,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,577785,Word,2024-01-02 07:03:00,Request for policy exception,0.8,0.9,Resolved
1865,Ahmed Iqbal,18,15116,14762,4.1,No,TRUE,FALSE,FALSE,Low Working Days,March,808197,PDF,2024-01-02 07:04:00,General inquiry,0.68,0.76,Resolved
1866,Ahmed Sheikh,24,5139,11129,3.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,110631,PDF,2024-01-02 07:05:00,General inquiry,0.83,0.92,Flagged
1867,Hassan Tariq,24,6424,12788,4.1,Yes,FALSE,FALSE,FALSE,,February,578378,PDF,2024-01-02 07:06:00,Client discussed privacy concerns,0.67,0.81,Resolved
1868,Fatima Nadeem,27,7949,6147,2.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",June,422927,Word,2024-01-02 07:07:00,Request for policy exception,0.94,0.81,Reviewed
1869,Hassan Khan,27,8168,4615,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,449645,PDF,2024-01-02 07:08:00,Client discussed privacy concerns,0.93,0.71,Reviewed
1870,Hassan Khan,16,13708,4947,2.5,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",October,470632,PDF,2024-01-02 07:09:00,General inquiry,0.96,0.77,Resolved
1871,Fatima Butt,21,15808,9677,4.9,No,FALSE,TRUE,FALSE,Target Not Met,September,677201,Word,2024-01-02 07:10:00,Request for policy exception,0.86,0.71,Flagged
1872,Usman Javed,19,11043,11866,3.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",February,591452,Excel,2024-01-02 07:11:00,General inquiry,0.85,0.94,Reviewed
1873,Bilal Chaudhry,25,11989,6013,3.0,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,832467,PDF,2024-01-02 07:12:00,Client discussed privacy concerns,0.68,0.93,Flagged
1874,Hassan Tariq,20,12236,20874,2.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,923613,Word,2024-01-02 07:13:00,Request for policy exception,0.74,0.85,Reviewed
1875,Maira Iqbal,16,11261,8987,2.5,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",July,665036,Excel,2024-01-02 07:14:00,Request for policy exception,0.82,0.72,Flagged
1876,Fatima Malik,30,5887,12733,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,489621,Word,2024-01-02 07:15:00,Client discussed privacy concerns,0.58,0.96,Flagged
1877,Zain Butt,19,8104,13479,2.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",April,330188,PDF,2024-01-02 07:16:00,Client discussed privacy concerns,0.68,0.81,Reviewed
1878,Aisha Sheikh,24,18629,13825,3.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,756207,Excel,2024-01-02 07:17:00,Client discussed privacy concerns,0.82,0.79,Flagged
1879,Aisha Chaudhry,18,5049,6926,3.4,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",May,759963,PDF,2024-01-02 07:18:00,General inquiry,0.62,0.82,Reviewed
1880,Ahmed Raza,23,8951,11282,4.3,Yes,FALSE,FALSE,FALSE,,December,955872,Word,2024-01-02 07:19:00,Client discussed privacy concerns,0.84,0.81,Resolved
1881,Aisha Butt,20,8560,19635,4.0,Yes,FALSE,FALSE,FALSE,,December,791240,PDF,2024-01-02 07:20:00,Client discussed privacy concerns,0.59,0.96,Flagged
1882,Sara Javed,16,5018,19847,3.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,322598,Word,2024-01-02 07:21:00,General inquiry,0.69,0.7,Resolved
1883,Maira Malik,15,9821,13490,2.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,741700,Excel,2024-01-02 07:22:00,General inquiry,0.72,0.89,Resolved
1884,Maira Butt,19,11340,10986,4.2,No,TRUE,FALSE,FALSE,Low Working Days,October,450226,PDF,2024-01-02 07:23:00,Client discussed privacy concerns,0.95,0.9,Flagged
1885,Usman Iqbal,23,13058,10862,4.1,Yes,FALSE,FALSE,FALSE,,April,278927,PDF,2024-01-02 07:24:00,Request for policy exception,0.5,0.83,Resolved
1886,Aisha Butt,20,14665,16159,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,March,406756,PDF,2024-01-02 07:25:00,Client discussed privacy concerns,0.95,0.75,Reviewed
1887,Maira Chaudhry,24,17253,8423,4.7,No,FALSE,TRUE,FALSE,Target Not Met,February,578338,Word,2024-01-02 07:26:00,Client discussed privacy concerns,0.73,0.75,Reviewed
1888,Sara Sheikh,26,7606,14450,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,750800,Word,2024-01-02 07:27:00,Request for policy exception,0.64,0.79,Reviewed
1889,Sara Tariq,21,12846,12159,2.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,October,608231,Excel,2024-01-02 07:28:00,Client discussed privacy concerns,0.69,0.72,Resolved
1890,Hassan Tariq,19,13643,6073,2.6,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",June,132650,PDF,2024-01-02 07:29:00,General inquiry,0.76,0.72,Reviewed
1891,Usman Khan,24,11432,21085,4.7,Yes,FALSE,FALSE,FALSE,,January,959334,Excel,2024-01-02 07:30:00,General inquiry,0.57,0.95,Flagged
1892,Bilal Iqbal,20,18452,14111,3.6,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",August,781122,PDF,2024-01-02 07:31:00,General inquiry,0.59,0.79,Reviewed
1893,Bilal Javed,19,18395,10825,4.4,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",April,963122,PDF,2024-01-02 07:32:00,Request for policy exception,0.63,1.0,Flagged
1894,Maira Tariq,25,8765,14652,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,653694,Word,2024-01-02 07:33:00,Request for policy exception,0.71,0.92,Flagged
1895,Hassan Javed,23,7438,16454,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,624551,Excel,2024-01-02 07:34:00,General inquiry,0.55,0.79,Reviewed
1896,Ahmed Khan,29,17502,11968,3.1,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",May,547181,Word,2024-01-02 07:35:00,Request for policy exception,0.52,0.87,Flagged
1897,Ahmed Iqbal,20,14741,16516,4.5,Yes,FALSE,FALSE,FALSE,,December,938503,Word,2024-01-02 07:36:00,General inquiry,0.54,0.76,Flagged
1898,Ahmed Butt,25,11358,18290,2.1,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,July,645590,PDF,2024-01-02 07:37:00,Request for policy exception,0.91,0.91,Resolved
1899,Fatima Butt,22,16666,11776,2.7,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,425027,Word,2024-01-02 07:38:00,Request for policy exception,0.81,0.8,Resolved
1900,Aisha Iqbal,16,13319,12558,2.5,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",December,417256,PDF,2024-01-02 07:39:00,Request for policy exception,0.59,0.81,Reviewed
1901,Hassan Iqbal,26,10941,12719,4.6,Yes,FALSE,FALSE,FALSE,,December,364555,PDF,2024-01-02 07:40:00,Request for policy exception,0.54,0.8,Resolved
1902,Ahmed Raza,27,12644,8886,3.4,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",October,758783,Word,2024-01-02 07:41:00,Request for policy exception,0.91,0.96,Reviewed
1903,Usman Nadeem,23,9855,8619,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,407172,Word,2024-01-02 07:42:00,General inquiry,0.7,0.79,Resolved
1904,Usman Butt,19,11547,17956,3.3,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,432278,Word,2024-01-02 07:43:00,Client discussed privacy concerns,0.54,0.87,Reviewed
1905,Sara Khan,21,12196,14345,4.9,Yes,FALSE,FALSE,FALSE,,December,654781,PDF,2024-01-02 07:44:00,Request for policy exception,0.56,0.94,Resolved
1906,Bilal Raza,24,10911,10875,4.6,Yes,FALSE,FALSE,FALSE,,February,174410,PDF,2024-01-02 07:45:00,Request for policy exception,0.78,0.92,Resolved
1907,Sara Iqbal,27,11481,14100,4.1,Yes,FALSE,FALSE,FALSE,,February,757399,Excel,2024-01-02 07:46:00,Client discussed privacy concerns,0.87,0.93,Flagged
1908,Zain Chaudhry,15,7761,11856,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",September,987421,PDF,2024-01-02 07:47:00,General inquiry,0.82,0.82,Resolved
1909,Zain Raza,24,9456,9401,2.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,120938,PDF,2024-01-02 07:48:00,Client discussed privacy concerns,0.58,0.94,Resolved
1910,Usman Chaudhry,19,17856,7022,4.8,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",December,208409,Word,2024-01-02 07:49:00,Client discussed privacy concerns,0.92,0.71,Flagged
1911,Hassan Nadeem,26,14607,15675,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,September,117344,Excel,2024-01-02 07:50:00,Request for policy exception,0.97,0.88,Resolved
1912,Ahmed Chaudhry,28,11361,14912,2.8,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,399128,PDF,2024-01-02 07:51:00,General inquiry,0.87,0.98,Reviewed
1913,Hassan Tariq,24,10693,9738,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,855018,Excel,2024-01-02 07:52:00,General inquiry,0.74,0.79,Reviewed
1914,Maira Sheikh,28,10788,19126,4.8,Yes,FALSE,FALSE,FALSE,,November,827977,PDF,2024-01-02 07:53:00,Client discussed privacy concerns,0.72,0.93,Flagged
1915,Ali Nadeem,30,5201,5770,3.2,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,December,166311,PDF,2024-01-02 07:54:00,Client discussed privacy concerns,0.91,0.71,Resolved
1916,Ali Sheikh,16,11160,16305,3.7,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",August,540481,Excel,2024-01-02 07:55:00,Request for policy exception,0.66,0.77,Resolved
1917,Aisha Nadeem,26,15561,13969,4.4,Yes,FALSE,FALSE,FALSE,,August,850479,PDF,2024-01-02 07:56:00,Request for policy exception,0.99,0.9,Resolved
1918,Ali Javed,20,5517,16404,3.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,November,326316,Excel,2024-01-02 07:57:00,Request for policy exception,0.53,0.71,Flagged
1919,Ahmed Javed,25,12737,12989,2.7,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,June,356747,Excel,2024-01-02 07:58:00,Client discussed privacy concerns,0.89,0.85,Reviewed
1920,Ali Butt,15,18636,7215,5.0,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",November,233766,PDF,2024-01-02 07:59:00,Request for policy exception,0.69,1.0,Flagged
1921,Bilal Tariq,17,18723,15980,4.9,No,TRUE,FALSE,FALSE,Low Working Days,April,536545,Word,2024-01-02 08:00:00,Client discussed privacy concerns,0.53,0.81,Flagged
1922,Bilal Butt,19,14533,10694,4.5,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",March,715493,PDF,2024-01-02 08:01:00,General inquiry,0.89,0.76,Flagged
1923,Ahmed Sheikh,18,17968,21136,4.1,No,TRUE,FALSE,FALSE,Low Working Days,August,297645,PDF,2024-01-02 08:02:00,Client discussed privacy concerns,0.51,0.94,Flagged
1924,Hassan Sheikh,17,6988,14661,2.9,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",October,694390,Excel,2024-01-02 08:03:00,Request for policy exception,0.89,0.71,Reviewed
1925,Ali Nadeem,24,16737,5392,4.7,No,FALSE,TRUE,FALSE,Target Not Met,December,522627,Excel,2024-01-02 08:04:00,General inquiry,0.7,0.86,Resolved
1926,Hassan Chaudhry,27,18779,10789,2.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,675950,Word,2024-01-02 08:05:00,Request for policy exception,0.93,0.92,Flagged
1927,Hassan Raza,19,17712,18385,4.4,No,TRUE,FALSE,FALSE,Low Working Days,March,371156,PDF,2024-01-02 08:06:00,General inquiry,0.62,0.79,Reviewed
1928,Aisha Khan,25,19256,21061,4.8,Yes,FALSE,FALSE,FALSE,,April,425818,Excel,2024-01-02 08:07:00,Client discussed privacy concerns,0.57,0.8,Resolved
1929,Bilal Raza,22,8802,4105,3.8,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,490705,Excel,2024-01-02 08:08:00,Request for policy exception,0.88,0.83,Flagged
1930,Usman Chaudhry,25,10808,15479,4.4,Yes,FALSE,FALSE,FALSE,,May,314931,Word,2024-01-02 08:09:00,Request for policy exception,0.59,0.74,Resolved
1931,Zain Sheikh,30,16467,5946,4.4,No,FALSE,TRUE,FALSE,Target Not Met,March,835194,PDF,2024-01-02 08:10:00,General inquiry,0.95,0.91,Resolved
1932,Zain Khan,18,16846,9544,2.6,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",November,108080,Excel,2024-01-02 08:11:00,Client discussed privacy concerns,0.88,0.84,Resolved
1933,Zain Khan,15,12162,21479,4.0,No,TRUE,FALSE,FALSE,Low Working Days,May,711572,Word,2024-01-02 08:12:00,General inquiry,0.59,0.87,Resolved
1934,Ali Malik,25,15626,17275,2.3,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,January,192929,Word,2024-01-02 08:13:00,General inquiry,0.84,0.84,Flagged
1935,Ahmed Chaudhry,21,18065,10985,3.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",December,905717,Excel,2024-01-02 08:14:00,Request for policy exception,0.96,0.74,Resolved
1936,Ali Chaudhry,22,11241,5782,2.5,No,FALSE,TRUE,TRUE,"Target Not Met, Low Customer Satisfaction",September,366665,Excel,2024-01-02 08:15:00,Client discussed privacy concerns,0.6,0.98,Flagged
1937,Ahmed Chaudhry,17,19114,10213,3.2,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",April,690121,Word,2024-01-02 08:16:00,Client discussed privacy concerns,0.54,0.94,Resolved
1938,Fatima Nadeem,20,13399,18485,4.5,Yes,FALSE,FALSE,FALSE,,September,867933,Excel,2024-01-02 08:17:00,General inquiry,0.51,0.91,Flagged
1939,Maira Khan,16,10633,19605,5.0,No,TRUE,FALSE,FALSE,Low Working Days,August,649719,Word,2024-01-02 08:18:00,Client discussed privacy concerns,0.56,0.98,Resolved
1940,Sara Javed,21,10755,8869,3.0,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,April,466512,Word,2024-01-02 08:19:00,General inquiry,0.51,0.97,Resolved
1941,Fatima Raza,29,15825,21945,3.6,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,August,518248,PDF,2024-01-02 08:20:00,Client discussed privacy concerns,0.5,0.77,Flagged
1942,Ahmed Sheikh,22,11309,13867,3.5,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,May,822064,Excel,2024-01-02 08:21:00,General inquiry,0.83,0.95,Resolved
1943,Zain Butt,20,9117,7981,4.9,Yes,FALSE,FALSE,FALSE,,June,747909,Excel,2024-01-02 08:22:00,Client discussed privacy concerns,0.58,0.83,Reviewed
1944,Zain Chaudhry,20,13345,13493,3.4,No,FALSE,FALSE,TRUE,Low Customer Satisfaction,February,854295,Word,2024-01-02 08:23:00,Request for policy exception,0.76,0.76,Resolved
1945,Ali Khan,19,19250,9682,4.1,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",January,330839,PDF,2024-01-02 08:24:00,Client discussed privacy concerns,0.72,0.72,Resolved
1946,Fatima Chaudhry,22,16558,9782,4.8,No,FALSE,TRUE,FALSE,Target Not Met,May,982583,PDF,2024-01-02 08:25:00,General inquiry,0.94,0.87,Flagged
1947,Usman Javed,15,17506,21327,3.1,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",April,526943,PDF,2024-01-02 08:26:00,General inquiry,0.8,0.8,Resolved
1948,Maira Nadeem,24,17956,13137,4.7,No,FALSE,TRUE,FALSE,Target Not Met,September,756216,Excel,2024-01-02 08:27:00,General inquiry,0.53,0.78,Flagged
1949,Bilal Raza,18,6518,20984,4.8,No,TRUE,FALSE,FALSE,Low Working Days,April,850881,PDF,2024-01-02 08:28:00,General inquiry,0.55,0.72,Reviewed
1950,Bilal Sheikh,29,19565,17012,4.8,Yes,FALSE,FALSE,FALSE,,February,825811,PDF,2024-01-02 08:29:00,General inquiry,0.75,0.99,Flagged
1951,Aisha Iqbal,18,11163,5524,2.8,No,TRUE,TRUE,TRUE,"Low Working Days, Target Not Met, Low Customer Satisfaction",January,937767,Excel,2024-01-02 08:30:00,General inquiry,0.59,0.86,Reviewed
1952,Ali Javed,17,7600,20634,3.2,No,TRUE,FALSE,TRUE,"Low Working Days, Low Customer Satisfaction",April,856887,Excel,2024-01-02 08:31:00,Request for policy exception,0.72,0.71,Flagged
1953,Aisha Raza,17,18237,4078,4.6,No,TRUE,TRUE,FALSE,"Low Working Days, Target Not Met",September,943748,Excel,2024-01-02 08:32:00,General inquiry,0.76,0.75,Flagged
